"Date","Borough","Cases","Cases_Last_7_Days","Rate_Last_7_Days"
2021-09-18,"Alaska",640,5484,752.363483206956
2021-09-19,"Alaska",512,5719,784.603712702513
2021-09-20,"Alaska",834,5874,805.868544922987
2021-09-21,"Alaska",1214,6014,825.075490154383
2021-09-22,"Alaska",1276,6258,858.550451843387
2021-09-23,"Alaska",1719,7097,973.654930765822
2021-09-24,"Alaska",1008,7203,988.197332155307
2021-09-25,"Alaska",1287,7850,1076.96085761754
2021-09-26,"Alaska",1548,8886,1219.09225232987
2021-09-27,"Alaska",697,8749,1200.29688449629
2021-09-28,"Alaska",967,8502,1166.41034540947
2021-09-29,"Alaska",1210,8436,1157.35564265753
2021-09-30,"Alaska",1000,7717,1058.71425964772
2021-10-01,"Alaska",1046,7755,1063.92757335338
2021-10-02,"Alaska",774,7242,993.547838326911
2021-10-03,"Alaska",404,6098,836.59965729322
2021-10-04,"Alaska",835,6236,855.532217592739
2021-10-05,"Alaska",851,6120,839.617891543868
2021-10-06,"Alaska",834,5744,788.033524350977
2021-10-07,"Alaska",809,5553,761.829763356715
2021-10-08,"Alaska",898,5405,741.525278397811
2021-10-09,"Alaska",1050,5681,779.390398996849
2021-10-10,"Alaska",769,6046,829.465649064416
2021-10-11,"Alaska",465,5676,778.704436667156
2021-10-12,"Alaska",1217,6042,828.916879200662
2021-10-13,"Alaska",969,6177,847.437862102365
2021-10-14,"Alaska",970,6338,869.52584911847
2021-10-15,"Alaska",716,6156,844.556820317655
2021-10-16,"Alaska",990,6096,836.325272361343
2021-10-17,"Alaska",563,5890,808.063624378004
2021-10-18,"Alaska",501,5926,813.002553151791
2021-10-19,"Alaska",814,5523,757.713989378559
2021-10-20,"Alaska",976,5530,758.674336640129
2021-10-21,"Alaska",860,5420,743.58316538689
2021-10-22,"Alaska",516,5220,716.144672199182
2021-10-23,"Alaska",788,5018,688.431794079596
2021-10-24,"Alaska",348,4803,658.93541390281
2021-10-25,"Alaska",742,5044,691.998798193998
2021-10-26,"Alaska",558,4788,656.877526913732
2021-10-27,"Alaska",813,4625,634.51515496575
2021-10-28,"Alaska",809,4574,627.518339202884
2021-10-29,"Alaska",619,4677,641.649163194554
2021-10-30,"Alaska",560,4449,610.369280960567
2021-10-31,"Alaska",350,4451,610.643665892444
2021-11-01,"Alaska",492,4201,576.345549407809
2021-11-02,"Alaska",659,4302,590.201988467601
2021-11-03,"Alaska",645,4134,567.153654189926
2021-11-04,"Alaska",840,4165,571.406620634021
2021-11-05,"Alaska",438,3984,546.574784299145
2021-11-06,"Alaska",580,4004,549.318633617916
2021-11-07,"Alaska",301,3955,542.596202786928
2021-11-08,"Alaska",388,3851,528.32818632932
2021-11-09,"Alaska",502,3694,506.788969176969
2021-11-10,"Alaska",341,3390,465.082459531652
2021-11-11,"Alaska",531,3081,422.689987556643
2021-11-12,"Alaska",426,3069,421.043677965381
2021-11-13,"Alaska",345,2834,388.803448469824
2021-11-14,"Alaska",304,2837,389.215025867639
2021-11-15,"Alaska",381,2830,388.25467860607
2021-11-16,"Alaska",495,2823,387.2943313445
2021-11-17,"Alaska",437,2919,400.4648080746
2021-11-18,"Alaska",511,2899,397.720958755829
2021-11-19,"Alaska",283,2756,378.102436126618
2021-11-20,"Alaska",300,2711,371.928775159383
2021-11-21,"Alaska",151,2558,350.938327870787
2021-11-22,"Alaska",151,2328,319.384060704922
2021-11-23,"Alaska",470,2303,315.954249056459
2021-11-24,"Alaska",484,2350,322.40229495557
2021-11-25,"Alaska",138,1977,271.229505160495
2021-11-26,"Alaska",372,2066,283.439634629025
2021-11-27,"Alaska",235,2001,274.52212434302
2021-11-28,"Alaska",107,1957,268.485655841724
2021-11-29,"Alaska",183,1989,272.875814751757
2021-11-30,"Alaska",334,1853,254.217639384116
2021-12-01,"Alaska",347,1716,235.422271550536
2021-12-02,"Alaska",311,1889,259.156568157903
2021-12-03,"Alaska",303,1820,249.690288008144
2021-12-04,"Alaska",52,1637,224.584066741391
2021-12-05,"Alaska",194,1724,236.519811278044
2021-12-06,"Alaska",189,1730,237.342966073675
2021-12-07,"Alaska",238,1634,224.172489343575
2021-12-08,"Alaska",224,1511,207.297816033135
2021-12-09,"Alaska",211,1411,193.578569439281
2021-12-10,"Alaska",233,1341,183.975096823583
2021-12-11,"Alaska",126,1415,194.127339303035
2021-12-12,"Alaska",58,1279,175.469163935393
2021-12-13,"Alaska",61,1151,157.90852829526
2021-12-14,"Alaska",280,1193,163.670611864679
2021-12-15,"Alaska",250,1219,167.237615979081
2021-12-16,"Alaska",147,1155,158.457298159014
2021-12-17,"Alaska",177,1099,150.774520066456
2021-12-18,"Alaska",96,1069,146.6587460883
2021-12-19,"Alaska",148,1159,159.006068022768
2021-12-20,"Alaska",116,1214,166.551653649388
2021-12-21,"Alaska",113,1047,143.640511837652
2021-12-22,"Alaska",246,1043,143.091741973898
2021-12-23,"Alaska",297,1193,163.670611864679
2021-12-24,"Alaska",109,1125,154.341524180858
2021-12-25,"Alaska",56,1085,148.853825543316
2021-12-26,"Alaska",89,1026,140.759470052943
2021-12-27,"Alaska",482,1392,190.971912586448
2021-12-28,"Alaska",475,1754,240.6355852562
2021-12-29,"Alaska",566,2074,284.537174356533
2021-12-30,"Alaska",808,2585,354.642524451127
2021-12-31,"Alaska",276,2752,377.553666262863
2022-01-01,"Alaska",900,3596,493.344107514992
2022-01-02,"Alaska",230,3737,512.688245212326
2022-01-03,"Alaska",631,3886,533.129922637168
2022-01-04,"Alaska",896,4307,590.887950797294
2022-01-05,"Alaska",1772,5513,756.342064719174
2022-01-06,"Alaska",1727,6432,882.421940916693
2022-01-07,"Alaska",1631,7787,1068.31773226342
2022-01-08,"Alaska",814,7701,1056.5191801927
2022-01-09,"Alaska",774,8245,1131.15188166327
2022-01-10,"Alaska",1970,9584,1314.85259355497
2022-01-11,"Alaska",2406,11094,1522.01321712217
2022-01-12,"Alaska",2845,12167,1669.22073307422
2022-01-13,"Alaska",2511,12951,1776.77962637004
2022-01-14,"Alaska",2611,13931,1911.22824298981
2022-01-15,"Alaska",2064,15181,2082.71882541298
2022-01-16,"Alaska",1338,15745,2160.09537620232
2022-01-17,"Alaska",1281,15056,2065.56976717067
2022-01-18,"Alaska",2680,15330,2103.16050283783
2022-01-19,"Alaska",3259,15744,2159.95818373638
2022-01-20,"Alaska",3001,16234,2227.18249204627
2022-01-21,"Alaska",3084,16707,2292.0745284352
2022-01-22,"Alaska",1493,16136,2213.73763038429
2022-01-23,"Alaska",1068,15866,2176.69566458088
2022-01-24,"Alaska",2830,17415,2389.20679431968
2022-01-25,"Alaska",2575,17310,2374.80158539614
2022-01-26,"Alaska",2789,16840,2310.32112640502
2022-01-27,"Alaska",2836,16675,2287.68436952516
2022-01-28,"Alaska",2199,15790,2166.26903716955
2022-01-29,"Alaska",1509,15806,2168.46411662457
2022-01-30,"Alaska",638,15376,2109.471356271
2022-01-31,"Alaska",2226,14772,2026.60710684412
2022-02-01,"Alaska",1823,14020,1923.43837245834
2022-02-02,"Alaska",2192,13423,1841.53447029303
2022-02-03,"Alaska",1595,12182,1671.2786200633
2022-02-04,"Alaska",1698,11681,1602.54519462809
2022-02-05,"Alaska",817,10989,1507.60800819862
2022-02-06,"Alaska",563,10914,1497.31857325323
2022-02-07,"Alaska",879,9567,1312.52032163402
2022-02-08,"Alaska",1384,9128,1252.292829087
2022-02-09,"Alaska",1183,8119,1113.86563095501
2022-02-10,"Alaska",693,7217,990.118026678447
2022-02-11,"Alaska",896,6415,880.089668995737
2022-02-12,"Alaska",505,6103,837.285619622913
2022-02-13,"Alaska",417,5957,817.255519595886
2022-02-14,"Alaska",392,5470,750.442788683817
2022-02-15,"Alaska",460,4546,623.676950156605
2022-02-16,"Alaska",594,3957,542.870587718805
2022-02-17,"Alaska",540,3804,521.880140430208
2022-02-18,"Alaska",581,3489,478.664513659568
2022-02-19,"Alaska",352,3336,457.674066370971
2022-02-20,"Alaska",206,3125,428.726456057939
2022-02-21,"Alaska",359,3092,424.199104681967
2022-02-22,"Alaska",253,2885,395.800264232689
2022-02-23,"Alaska",393,2684,368.224578579043
2022-02-24,"Alaska",448,2592,355.602871712697
2022-02-25,"Alaska",405,2416,331.456997707514
2022-02-26,"Alaska",231,2295,314.85670932895
2022-02-27,"Alaska",120,2209,303.058157258236
2022-02-28,"Alaska",215,2065,283.302442163086
2022-03-01,"Alaska",327,2139,293.454684642538
2022-03-02,"Alaska",343,2089,286.595061345611
2022-03-03,"Alaska",296,1937,265.741806522953
2022-03-04,"Alaska",252,1784,244.751359234356
2022-03-05,"Alaska",100,1653,226.779146196408
2022-03-06,"Alaska",104,1637,224.584066741391
2022-03-07,"Alaska",172,1594,218.684790706034
2022-03-08,"Alaska",1147,2414,331.182612775637
2022-03-09,"Alaska",371,2442,335.024001821916
2022-03-10,"Alaska",243,2389,327.752801127173
2022-03-11,"Alaska",245,2382,326.792453865604
2022-03-12,"Alaska",166,2448,335.847156617547
2022-03-13,"Alaska",77,2421,332.142960037207
2022-03-14,"Alaska",234,2483,340.648892925396
2022-03-15,"Alaska",225,1561,214.157439330062
2022-03-16,"Alaska",217,1407,193.029799575527
2022-03-17,"Alaska",280,1444,198.105920815252
2022-03-18,"Alaska",167,1366,187.404908472046
2022-03-19,"Alaska",115,1315,180.408092709181
2022-03-20,"Alaska",74,1312,179.996515311365
2022-03-21,"Alaska",244,1322,181.368439970751
2022-03-22,"Alaska",307,1404,192.618222177711
2022-03-23,"Alaska",234,1421,194.950494098666
2022-03-24,"Alaska",311,1452,199.203460542761
2022-03-25,"Alaska",219,1504,206.337468771565
2022-03-26,"Alaska",144,1533,210.316050283783
2022-03-27,"Alaska",93,1552,212.922707136615
2022-03-28,"Alaska",84,1392,190.971912586448
2022-03-29,"Alaska",272,1357,186.170176278599
2022-03-30,"Alaska",323,1446,198.38030574713
2022-03-31,"Alaska",187,1322,181.368439970751
2022-04-01,"Alaska",297,1400,192.069452313957
2022-04-02,"Alaska",169,1425,195.49926396242
2022-04-03,"Alaska",84,1416,194.264531768973
2022-04-04,"Alaska",130,1462,200.575385202146
2022-04-05,"Alaska",242,1432,196.45961122399
2022-04-06,"Alaska",268,1377,188.91402559737
2022-04-07,"Alaska",171,1361,186.718946142354
2022-04-08,"Alaska",201,1265,173.548469412254
2022-04-09,"Alaska",171,1267,173.822854344131
2022-04-10,"Alaska",77,1260,172.862507082561
2022-04-11,"Alaska",139,1269,174.097239276008
2022-04-12,"Alaska",249,1276,175.057586537578
2022-04-13,"Alaska",229,1237,169.707080365975
2022-04-14,"Alaska",211,1277,175.194779003516
2022-04-15,"Alaska",327,1403,192.481029711772
2022-04-16,"Alaska",205,1437,197.145573553683
2022-04-17,"Alaska",75,1435,196.871188621806
2022-04-18,"Alaska",145,1441,197.694343417437
2022-04-19,"Alaska",297,1489,204.279581782487
2022-04-20,"Alaska",256,1516,207.983778362827
2022-04-21,"Alaska",207,1512,207.435008499073
2022-04-22,"Alaska",203,1388,190.423142722694
2022-04-23,"Alaska",155,1338,183.563519425767
2020-03-03,"Aleutians East Borough",0,NA,NA
2020-03-04,"Aleutians East Borough",0,NA,NA
2020-03-05,"Aleutians East Borough",0,NA,NA
2020-03-06,"Aleutians East Borough",0,NA,NA
2020-03-07,"Aleutians East Borough",0,NA,NA
2020-03-08,"Aleutians East Borough",0,NA,NA
2020-03-09,"Aleutians East Borough",0,0,0
2020-03-10,"Aleutians East Borough",0,0,0
2020-03-11,"Aleutians East Borough",0,0,0
2020-03-12,"Aleutians East Borough",0,0,0
2020-03-13,"Aleutians East Borough",0,0,0
2020-03-14,"Aleutians East Borough",0,0,0
2020-03-15,"Aleutians East Borough",0,0,0
2020-03-16,"Aleutians East Borough",0,0,0
2020-03-17,"Aleutians East Borough",0,0,0
2020-03-18,"Aleutians East Borough",0,0,0
2020-03-19,"Aleutians East Borough",0,0,0
2020-03-20,"Aleutians East Borough",0,0,0
2020-03-21,"Aleutians East Borough",0,0,0
2020-03-22,"Aleutians East Borough",0,0,0
2020-03-23,"Aleutians East Borough",0,0,0
2020-03-24,"Aleutians East Borough",0,0,0
2020-03-25,"Aleutians East Borough",0,0,0
2020-03-26,"Aleutians East Borough",0,0,0
2020-03-27,"Aleutians East Borough",0,0,0
2020-03-28,"Aleutians East Borough",0,0,0
2020-03-29,"Aleutians East Borough",0,0,0
2020-03-30,"Aleutians East Borough",0,0,0
2020-03-31,"Aleutians East Borough",0,0,0
2020-04-01,"Aleutians East Borough",0,0,0
2020-04-02,"Aleutians East Borough",0,0,0
2020-04-03,"Aleutians East Borough",0,0,0
2020-04-04,"Aleutians East Borough",0,0,0
2020-04-05,"Aleutians East Borough",0,0,0
2020-04-06,"Aleutians East Borough",0,0,0
2020-04-07,"Aleutians East Borough",0,0,0
2020-04-08,"Aleutians East Borough",0,0,0
2020-04-09,"Aleutians East Borough",0,0,0
2020-04-10,"Aleutians East Borough",0,0,0
2020-04-11,"Aleutians East Borough",0,0,0
2020-04-12,"Aleutians East Borough",0,0,0
2020-04-13,"Aleutians East Borough",0,0,0
2020-04-14,"Aleutians East Borough",0,0,0
2020-04-15,"Aleutians East Borough",0,0,0
2020-04-16,"Aleutians East Borough",0,0,0
2020-04-17,"Aleutians East Borough",0,0,0
2020-04-18,"Aleutians East Borough",0,0,0
2020-04-19,"Aleutians East Borough",0,0,0
2020-04-20,"Aleutians East Borough",0,0,0
2020-04-21,"Aleutians East Borough",0,0,0
2020-04-22,"Aleutians East Borough",0,0,0
2020-04-23,"Aleutians East Borough",0,0,0
2020-04-24,"Aleutians East Borough",0,0,0
2020-04-25,"Aleutians East Borough",0,0,0
2020-04-26,"Aleutians East Borough",0,0,0
2020-04-27,"Aleutians East Borough",0,0,0
2020-04-28,"Aleutians East Borough",0,0,0
2020-04-29,"Aleutians East Borough",0,0,0
2020-04-30,"Aleutians East Borough",0,0,0
2020-05-01,"Aleutians East Borough",0,0,0
2020-05-02,"Aleutians East Borough",0,0,0
2020-05-03,"Aleutians East Borough",0,0,0
2020-05-04,"Aleutians East Borough",0,0,0
2020-05-05,"Aleutians East Borough",0,0,0
2020-05-06,"Aleutians East Borough",0,0,0
2020-05-07,"Aleutians East Borough",0,0,0
2020-05-08,"Aleutians East Borough",0,0,0
2020-05-09,"Aleutians East Borough",0,0,0
2020-05-10,"Aleutians East Borough",0,0,0
2020-05-11,"Aleutians East Borough",0,0,0
2020-05-12,"Aleutians East Borough",0,0,0
2020-05-13,"Aleutians East Borough",0,0,0
2020-05-14,"Aleutians East Borough",0,0,0
2020-05-15,"Aleutians East Borough",0,0,0
2020-05-16,"Aleutians East Borough",0,0,0
2020-05-17,"Aleutians East Borough",0,0,0
2020-05-18,"Aleutians East Borough",0,0,0
2020-05-19,"Aleutians East Borough",0,0,0
2020-05-20,"Aleutians East Borough",0,0,0
2020-05-21,"Aleutians East Borough",0,0,0
2020-05-22,"Aleutians East Borough",0,0,0
2020-05-23,"Aleutians East Borough",0,0,0
2020-05-24,"Aleutians East Borough",0,0,0
2020-05-25,"Aleutians East Borough",0,0,0
2020-05-26,"Aleutians East Borough",0,0,0
2020-05-27,"Aleutians East Borough",0,0,0
2020-05-28,"Aleutians East Borough",0,0,0
2020-05-29,"Aleutians East Borough",0,0,0
2020-05-30,"Aleutians East Borough",0,0,0
2020-05-31,"Aleutians East Borough",0,0,0
2020-06-01,"Aleutians East Borough",0,0,0
2020-06-02,"Aleutians East Borough",0,0,0
2020-06-03,"Aleutians East Borough",0,0,0
2020-06-04,"Aleutians East Borough",0,0,0
2020-06-05,"Aleutians East Borough",0,0,0
2020-06-06,"Aleutians East Borough",0,0,0
2020-06-07,"Aleutians East Borough",0,0,0
2020-06-08,"Aleutians East Borough",0,0,0
2020-06-09,"Aleutians East Borough",0,0,0
2020-06-10,"Aleutians East Borough",0,0,0
2020-06-11,"Aleutians East Borough",0,0,0
2020-06-12,"Aleutians East Borough",0,0,0
2020-06-13,"Aleutians East Borough",0,0,0
2020-06-14,"Aleutians East Borough",0,0,0
2020-06-15,"Aleutians East Borough",0,0,0
2020-06-16,"Aleutians East Borough",0,0,0
2020-06-17,"Aleutians East Borough",0,0,0
2020-06-18,"Aleutians East Borough",0,0,0
2020-06-19,"Aleutians East Borough",0,0,0
2020-06-20,"Aleutians East Borough",0,0,0
2020-06-21,"Aleutians East Borough",0,0,0
2020-06-22,"Aleutians East Borough",0,0,0
2020-06-23,"Aleutians East Borough",0,0,0
2020-06-24,"Aleutians East Borough",0,0,0
2020-06-25,"Aleutians East Borough",0,0,0
2020-06-26,"Aleutians East Borough",0,0,0
2020-06-27,"Aleutians East Borough",0,0,0
2020-06-28,"Aleutians East Borough",0,0,0
2020-06-29,"Aleutians East Borough",0,0,0
2020-06-30,"Aleutians East Borough",0,0,0
2020-07-01,"Aleutians East Borough",0,0,0
2020-07-02,"Aleutians East Borough",0,0,0
2020-07-03,"Aleutians East Borough",0,0,0
2020-07-04,"Aleutians East Borough",0,0,0
2020-07-05,"Aleutians East Borough",0,0,0
2020-07-06,"Aleutians East Borough",0,0,0
2020-07-07,"Aleutians East Borough",0,0,0
2020-07-08,"Aleutians East Borough",0,0,0
2020-07-09,"Aleutians East Borough",0,0,0
2020-07-10,"Aleutians East Borough",0,0,0
2020-07-11,"Aleutians East Borough",0,0,0
2020-07-12,"Aleutians East Borough",0,0,0
2020-07-13,"Aleutians East Borough",0,0,0
2020-07-14,"Aleutians East Borough",0,0,0
2020-07-15,"Aleutians East Borough",0,0,0
2020-07-16,"Aleutians East Borough",0,0,0
2020-07-17,"Aleutians East Borough",0,0,0
2020-07-18,"Aleutians East Borough",0,0,0
2020-07-19,"Aleutians East Borough",0,0,0
2020-07-20,"Aleutians East Borough",1,1,34.1880341880342
2020-07-21,"Aleutians East Borough",0,1,34.1880341880342
2020-07-22,"Aleutians East Borough",0,1,34.1880341880342
2020-07-23,"Aleutians East Borough",0,1,34.1880341880342
2020-07-24,"Aleutians East Borough",0,1,34.1880341880342
2020-07-25,"Aleutians East Borough",0,1,34.1880341880342
2020-07-26,"Aleutians East Borough",0,1,34.1880341880342
2020-07-27,"Aleutians East Borough",0,0,0
2020-07-28,"Aleutians East Borough",0,0,0
2020-07-29,"Aleutians East Borough",0,0,0
2020-07-30,"Aleutians East Borough",0,0,0
2020-07-31,"Aleutians East Borough",0,0,0
2020-08-01,"Aleutians East Borough",0,0,0
2020-08-02,"Aleutians East Borough",0,0,0
2020-08-03,"Aleutians East Borough",1,1,34.1880341880342
2020-08-04,"Aleutians East Borough",0,1,34.1880341880342
2020-08-05,"Aleutians East Borough",0,1,34.1880341880342
2020-08-06,"Aleutians East Borough",0,1,34.1880341880342
2020-08-07,"Aleutians East Borough",0,1,34.1880341880342
2020-08-08,"Aleutians East Borough",0,1,34.1880341880342
2020-08-09,"Aleutians East Borough",0,1,34.1880341880342
2020-08-10,"Aleutians East Borough",0,0,0
2020-08-11,"Aleutians East Borough",0,0,0
2020-08-12,"Aleutians East Borough",0,0,0
2020-08-13,"Aleutians East Borough",0,0,0
2020-08-14,"Aleutians East Borough",0,0,0
2020-08-15,"Aleutians East Borough",0,0,0
2020-08-16,"Aleutians East Borough",0,0,0
2020-08-17,"Aleutians East Borough",0,0,0
2020-08-18,"Aleutians East Borough",0,0,0
2020-08-19,"Aleutians East Borough",0,0,0
2020-08-20,"Aleutians East Borough",0,0,0
2020-08-21,"Aleutians East Borough",0,0,0
2020-08-22,"Aleutians East Borough",0,0,0
2020-08-23,"Aleutians East Borough",0,0,0
2020-08-24,"Aleutians East Borough",0,0,0
2020-08-25,"Aleutians East Borough",0,0,0
2020-08-26,"Aleutians East Borough",0,0,0
2020-08-27,"Aleutians East Borough",0,0,0
2020-08-28,"Aleutians East Borough",0,0,0
2020-08-29,"Aleutians East Borough",0,0,0
2020-08-30,"Aleutians East Borough",0,0,0
2020-08-31,"Aleutians East Borough",0,0,0
2020-09-01,"Aleutians East Borough",0,0,0
2020-09-02,"Aleutians East Borough",0,0,0
2020-09-03,"Aleutians East Borough",0,0,0
2020-09-04,"Aleutians East Borough",0,0,0
2020-09-05,"Aleutians East Borough",0,0,0
2020-09-06,"Aleutians East Borough",0,0,0
2020-09-07,"Aleutians East Borough",0,0,0
2020-09-08,"Aleutians East Borough",0,0,0
2020-09-09,"Aleutians East Borough",0,0,0
2020-09-10,"Aleutians East Borough",0,0,0
2020-09-11,"Aleutians East Borough",0,0,0
2020-09-12,"Aleutians East Borough",0,0,0
2020-09-13,"Aleutians East Borough",0,0,0
2020-09-14,"Aleutians East Borough",0,0,0
2020-09-15,"Aleutians East Borough",0,0,0
2020-09-16,"Aleutians East Borough",0,0,0
2020-09-17,"Aleutians East Borough",0,0,0
2020-09-18,"Aleutians East Borough",0,0,0
2020-09-19,"Aleutians East Borough",0,0,0
2020-09-20,"Aleutians East Borough",0,0,0
2020-09-21,"Aleutians East Borough",0,0,0
2020-09-22,"Aleutians East Borough",0,0,0
2020-09-23,"Aleutians East Borough",0,0,0
2020-09-24,"Aleutians East Borough",0,0,0
2020-09-25,"Aleutians East Borough",0,0,0
2020-09-26,"Aleutians East Borough",1,1,34.1880341880342
2020-09-27,"Aleutians East Borough",0,1,34.1880341880342
2020-09-28,"Aleutians East Borough",0,1,34.1880341880342
2020-09-29,"Aleutians East Borough",0,1,34.1880341880342
2020-09-30,"Aleutians East Borough",0,1,34.1880341880342
2020-10-01,"Aleutians East Borough",0,1,34.1880341880342
2020-10-02,"Aleutians East Borough",2,3,102.564102564103
2020-10-03,"Aleutians East Borough",0,2,68.3760683760684
2020-10-04,"Aleutians East Borough",0,2,68.3760683760684
2020-10-05,"Aleutians East Borough",0,2,68.3760683760684
2020-10-06,"Aleutians East Borough",0,2,68.3760683760684
2020-10-07,"Aleutians East Borough",0,2,68.3760683760684
2020-10-08,"Aleutians East Borough",0,2,68.3760683760684
2020-10-09,"Aleutians East Borough",0,0,0
2020-10-10,"Aleutians East Borough",0,0,0
2020-10-11,"Aleutians East Borough",0,0,0
2020-10-12,"Aleutians East Borough",0,0,0
2020-10-13,"Aleutians East Borough",0,0,0
2020-10-14,"Aleutians East Borough",0,0,0
2020-10-15,"Aleutians East Borough",0,0,0
2020-10-16,"Aleutians East Borough",0,0,0
2020-10-17,"Aleutians East Borough",0,0,0
